pos	@Alyssa_Milano Have fun on the set today!  If you need any more actors...just Tweet me  HA HA!
pos	@jdubbb77 haha it was hard i tried like a billion times before it worked!
neg	This weather is amazing....shame about the revision
pos	@DanielBrenton I used to say nothing about her. At this point, it's just comical.  The joys of having an internet stalker.
neg	@RuthFor yey! at the moment i'd be happy wit satisfactory with the head i've got
pos	@the1negnegrabh Nice! Any idea why it doesnt support Chrome (yet)? They dont like google maybe?
pos	@soileronthetea is ON OUR SIDE NOW. dont DENY GREATNESS. they deserve to be WELL-LIKED
pos	1negnegth tweettt!!
neg	Omggg! the awards have been going on for everrr. this is a longg day. it ends at 11 tonight  im gonna be crabby tomm.
neg	Shld be working but side tracked to writing letters home. Sad when ppl u love are getting old   Makes u miss Ol'Blighty
pos	is watching Twilight ... Again
neg	@Jdoggs suuuupppeeeerrrrr gross.
pos	Bowling in Chicago tonight then drinks with my husband Mr. Steve Norris!  Can't wait to see him!!! Happy Friday!
pos	@kyoisorange before the storm. and sameee! hahaa
neg	@Messy_LJ ick .. thats like going to the dmv ... long lines ... &amp; loud ppl
pos	@H_C Good to know...  I think your voice will count a little bit more.
pos	@pandasRsoKool wow, u have a LOT of time on ur hands  but I love ya for it!!
neg	Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)�
neg	Where the heck is Beta 6
neg	So much string , I think I might cry
pos	@Atiiqaa_x not sure  it's on til like 11 this show :| or more.... erm, probs like 8-9 i can;t sa? sorr? bab?girl. (L) im happ? too!
pos	is feeling inspired!!! i love this web &amp; animation thingy!! wahahah..
neg	Fooking hell. Poor hostage people
neg	My hair is gonna smell worse than yesterday 'cause of this nightmarkeet food
neg	Poopy. Our convo was stopped short.
pos	@BrianNeudorff  Hey Brian, thanks very much!  I'm ready pos the week, hope it's ready pos me   You gave a good Monday and week too!
neg	damn im missing all of this  but i taped it.
pos	donuycana - thanks for the following  http://tumblr.com/x3f1yumh7
pos	http://twitpic.com/7hk8z - And welcome to Wrexham..... @samsamsammie, this one's for you!
neg	Indiana family just left   major pouty face is happening right now
neg	I, have likee nothingg, to wear,cuz mom didn't, wash clothes, but ill look in the other closet,
neg	@One_StepCloser im going to waste my whole all of my credit on it butt rehm isnt here so i cant call with her
neg	I need to perform surgery on the Civic to cure it of the swine flu.
pos	@SelectedTweets see Facebook  x
pos	@lifeat7negnegnegfeet be sure and wave at me!!! I'll wave back!
neg	oh god i want to cry, spent ages doing these vids and only 1 of them has sound  they all worked fine damn it
pos	@Sallayyyy visit me at work
neg	@mishacollins man i wanna see the picture but i only get your tweets via text.
pos	@sarahdoran   No problem.  Tis the thought that counts. Please to meet you, incidentally ;-)
neg	@selves yes! Although my ankle is the killer, i have a bad ligament
neg	sick.high fever.whole body hurts
neg	Ummm, where is this bus taking me?
neg	Not so much goodness for TF2 on a MacBook Air  Maybe some graphics tweaks will make for a better frame rate?
neg	New iPhone is taking forever to back-up and sync!
neg	This is the first time I've cried in a very long time.  .
neg	ahh man red wings lost!!!  it was a good game though and plus all new disney episodes on today so hyped hahaha
pos	shower time!!!!!
neg	@shiplikeyou NO STOP IT OMG I DON'T WANNA GIVE IT TO HIM  LEAVE ME ALONE TRAVIS!!!
neg	No plans to divest Govt stake in IOC ONGC... arre re!
pos	@sarahlchu so close yet sooo far away. i want to see cm and j.b.
pos	13 km easy run in the park I can make it till the end of April
neg	@KatVonD89 Ummm... more like a really yag song
pos	My god Maroon 5 got twitter.
pos	@melody Don't be dumping on @rsueanga.... whomever that is.
neg	@dindahh its good aye, soon randwick will be open though I'm happy I caught up in bio it took an hour
neg	Sat in a car for 8 hours today and is stuck in traffic again trying to get home.   so frustrating!  Lilly is sleeping though.
pos	you know you're an old man when u poo-poo fireworks @lankzy
neg	i get told nothing *folds arms*
neg	I'm sad. Casey and JoJo are going to the Hot Air Balloon Festival and I can't go with them.  #stupidgalaevent
neg	Wow, they are arguing.  Already.  Its been a tough trip, though
neg	Boring Homework
pos	@DannysGhirl Thanks I found the cd and ordered it
pos	ahhh so much better...looking forward to a busy productive afternoon
pos	got home from shang. food galore. gonna pack for subic
neg	my hands are frozen
neg	@kristykristyy ahaha, work in 1neg minutes (Y) gahh it hate it, i could have done something else today
pos	@iwasCARwashed hi carissaaa howrya?
pos	Off to the beach with her maid of honor
pos	#musicmonday Farin Urlaub - Sonne
pos	@AgentBooth @DrTBrennan Don't know you personnaly, but for what I know I tend to agree with Dr Brennan. You *are* a wonderful father
pos	&quot;Why can't you see.. You belong with me..&quot; -Taylor Swift. hahaha. got stuck to this song. I really love the music video of this song!
pos	Fishing
neg	I WANT MORE WATERLOO ROAD EPISODES!!! we only got to s3 ep16
neg	@bowwow61pos i absolutely LOVE YOUR EYES!!! Plz don't ignore mee
pos	History over. Shit I didn't finish :O But hopefully I got some good marks in what I did  My wrist f**king hurts!
pos	@briankelly not using open source === unethical? all in favour of open source, but hang on
neg	@iceisawesome gaga is EVERYTHING!! I'm sorry you couldn't be here
neg	On to Xbox Live upgrades. Last FM integration. Gold Only!  Sky confirmed UK. HD 1neg8negp movies. &quot;No delays...instant on.&quot; believe when seen
pos	At my best friends graduation
neg	im soo annoyed that the file2hd website is still down  pffffffft.
pos	@RyanSheckler yea it was preetyy ggoodd,
neg	i SOOOOOO wanted Labron an nem 2go to the finals &amp;beat up on Kobe an nem.. dammit. go magic.....
neg	@MarkXA I am running Seesmic neg.3 - no luck.
neg	@surgeAA LUCKYYYY!!!! I'm just about to go to work
neg	holy gaahhhhh, do not feel well.
neg	(contd) heart..  I didn't have that much attention left for him after my tyrannically cute child   For the better part of 7 yrs he was #1
pos	Entrepreneurial Wisdom From Necker Island - http://bit.ly/K2A8q  - Please Share
neg	@Itxi_Itx Stupid cold ... I'm a veggie so can't be swine flu lol .. Iwi my son had one.. Inevitable really
neg	Stella has gone to the Vets. She ran into a barbed wire fence- again. &amp; tore open her leg- again. Silly!
neg	cloudy Monday
pos	@YoungQoK U GOT ME THERE give us another one for when i at work I can think about it
neg	being bored... School tomorrow  got new pencil case and pen and bag and stuff... yay. DREADING IT
pos	tenner up on the poker
neg	@atlknight im so jealous
neg	very low levels of productivity here today  I need a boss to come and peer over my shoulder all day...
neg	7 slices of pizza is turning into a not so good idea.
pos	@SailorSu ohh..Good nite then
pos	@wearswithheels
pos	@FROactiv  nice!!!!! lol
neg	@euphoniousbeing there you too go again, don't even take me......
neg	Well annoyed my new back light hasn't been delivered.. more bus journeys for me!
neg	Fallout 3: &quot;Stealth-Boy has worn off&quot; Daaaaaaang, guess not
pos	Here i am
pos	PLEASE visit my webpage: http://bit.ly/i1n8M Help me change the world for five children. http://bit.ly/i1n8M  #lakers #nba #ilovela #kobe
neg	@emmarossx cos shes watchin a hockey game  hahaha
pos	Tonight was fun as hell. Crashiiinnnn
neg	Not going to make it to 8neg's party in Reading tonight  But at least Eng won!
pos	@sweetmetalhead; awww ^^ ur so sweeett&lt;3 miss ya to !
pos	@KaylaMacLachlan anti-social much?  sorry we bombarded ur place!
neg	about to go to bed. ive been way too stressed out lately. and feel so helpless for some ppl.
pos	looking forward to hanging out with my little sister and playing trucks with Little D.
neg	@Gel_6 working as an admin assistant was trying to qualify for Youth Allowance but that plans out now  off to africa in oct to cheer me up
neg	Missing: 3 days-old baby bluebirds from birdhouse in backyard. Suspect: Black snake seen in garden yesterday. That's nature, but damn  #fb
neg	ugh gotta work today
pos	@qutequte @Rodericklow @Adrianna @alvinyudistira @jeremyteocx you should meet @tpr2 too,he's an awesome n creative guy, very friendly too
neg	IVE HAD THE MOST HORRIBLE DAY. i dont try to be negative  my life just sucks right now, and for the past 5 years &amp; most likely the next 5
pos	i proper want to go ndubz in july
neg	Accidentally didn't pay for one of my things from walmart.. I'm a thief.
pos	@turtletao  I got the turquoise for your bracelet in today!!!!! It's *real* turquoise, too! Just waiting for a charm now
neg	watching a company webcast...it is important stuff but i cant find the concentration for it.the clouds have covered my sunshine
pos	Just trying to figure out Twitter . . . Seems cool . . . heck Demi and Ashton do it, must be FABulous!
neg	feeling like I'm gonna fall asleep any time now but I can't.
neg	today is weird...all meetings got postponed...outluk screwd up...terribly hot outside n am getting so irritated....need a punchin bag
pos	Photo: Sleeping is what we like to do at parties!  http://tumblr.com/xmc21xqql
neg	ugh, still with this headache...  hopefully it will go away soon...apparently it's affecting my ability to spell as well. lol
pos	Whoever sad &quot;If you don't have anything nice to say, don't say anything at all&quot; Can go fuck off. How ya like that for irony?
neg	my Nokias are running out of battery, and so is my handy cam
pos	@__Parasite__ just like i will treasure my flowers and this very special night  !
neg	@Priestly_B I cant DM you if you're not following me
pos	@kate383818pos9 good to know
neg	Ouch. Just burnt my fingers
neg	Fucking work meetings at 7:3neg I hate work I'm tired
pos	@Kevin_Lately not looking at the ball either!   key:  swing club, let ball get in the way....(BTW, nice shoes....
pos	@punchycritic The prices are comparable actually, I was pleasantly surprised. I had to try it bc I had a $2neg off coupon.
pos	I love the Sims 3
neg	@simonbray ha ha. A local band did a set exclusively of songs taken from Tony Hawks games recently. Genius idea, rubbish band. Shame
neg	@marypriest I think It's too late for that.
pos	@ngoskillz When I'm up in that neck of the woods, it'll definitely get my business.
pos	@babyboomerbev - lol - yes, yes you are!  I just wish everyone who was as wonderful as you would also be on Twitter!
pos	I've been entered into Ms Twitterworld!! VOTE FOR ME PLEASE! (i need to beat my sister) lol http://tinyurl.com/plwq2o
pos	i just created a word form not being able to talk today. its spifty. spiffy + nifty.
pos	@derekallard Oh yeah. Had that conversation on Friday.
pos	is thinking that you should most deffinately text me. just ask for the #
pos	@maxime68 My mom went to France/Spain/England back in her teens but she's never been to Lyon. We'll give her the grand tour
neg	Damn. iTunes has f**ed up my library of &gt;1posneggb... Lots of songs supposedly missing (they're actually there). Links to weird lib files
neg	Completely stressed out... Thanks to a piece of work thats not even getting graded...
neg	omds! holly steel, bless her!  x
neg	im learnin math ...
pos	It's nap time. Assembly 2negneg9 is over! Next, Leadership Pathways begins for leaders June 1pos.
